line,NC,X,Y,Z,A,B,C,R,F,vX,vY,vZ,vA,vB,vC,time,cumulative time
786,A-56.543,6.6900000000,0.0000000000,26.0000000000,-56.5430000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7559294239
787,A-57.456,6.6900000000,0.0000000000,26.0000000000,-57.4560000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.7563432170
788,A-58.368,6.6900000000,0.0000000000,26.0000000000,-58.3680000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7567574638
789,A-59.281,6.6900000000,0.0000000000,26.0000000000,-59.2810000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.7571712569
790,A-60.193,6.6900000000,0.0000000000,26.0000000000,-60.1930000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7575855037
791,A-61.105,6.6900000000,0.0000000000,26.0000000000,-61.1050000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7579992968
792,A-62.017,6.6900000000,0.0000000000,26.0000000000,-62.0170000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7584130899
793,A-62.929,6.6900000000,0.0000000000,26.0000000000,-62.9290000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7588268830
794,A-63.84,6.6900000000,0.0000000000,26.0000000000,-63.8400000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004133394,0.7592406761
795,A-64.752,6.6900000000,0.0000000000,26.0000000000,-64.7520000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7596540155
796,A-65.664,6.6900000000,0.0000000000,26.0000000000,-65.6640000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7600678086
797,A-66.576,6.6900000000,0.0000000000,26.0000000000,-66.5760000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7604816017
798,A-67.488,6.6900000000,0.0000000000,26.0000000000,-67.4880000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7608953948
799,A-68.4,6.6900000000,0.0000000000,26.0000000000,-68.4000000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7613091879
800,A-69.312,6.6900000000,0.0000000000,26.0000000000,-69.3120000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7617229810
801,A-70.224,6.6900000000,0.0000000000,26.0000000000,-70.2240000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7621367741
802,A-71.136,6.6900000000,0.0000000000,26.0000000000,-71.1360000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7625505673
803,A-72.048,6.6900000000,0.0000000000,26.0000000000,-72.0480000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7629643604
804,A-72.96,6.6900000000,0.0000000000,26.0000000000,-72.9600000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7633781535
805,A-73.872,6.6900000000,0.0000000000,26.0000000000,-73.8720000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7637919466
806,A-74.784,6.6900000000,0.0000000000,26.0000000000,-74.7840000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7642057397
807,A-75.696,6.6900000000,0.0000000000,26.0000000000,-75.6960000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7646195328
808,A-76.608,6.6900000000,0.0000000000,26.0000000000,-76.6080000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7650333259
809,A-77.52,6.6900000000,0.0000000000,26.0000000000,-77.5200000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7654471190
810,A-78.433,6.6900000000,0.0000000000,26.0000000000,-78.4330000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.7658609121
811,A-79.345,6.6900000000,0.0000000000,26.0000000000,-79.3450000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7662751589
812,A-80.257,6.6900000000,0.0000000000,26.0000000000,-80.2570000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7666889520
813,A-81.169,6.6900000000,0.0000000000,26.0000000000,-81.1690000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7671027451
814,A-82.082,6.6900000000,0.0000000000,26.0000000000,-82.0820000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.7675165382
815,A-82.994,6.6900000000,0.0000000000,26.0000000000,-82.9940000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7679307850
816,A-83.906,6.6900000000,0.0000000000,26.0000000000,-83.9060000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7683445781
817,A-84.819,6.6900000000,0.0000000000,26.0000000000,-84.8190000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.7687583712
818,A-85.731,6.6900000000,0.0000000000,26.0000000000,-85.7310000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7691726181
819,A-86.644,6.6900000000,0.0000000000,26.0000000000,-86.6440000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.7695864112
820,A-87.556,6.6900000000,0.0000000000,26.0000000000,-87.5560000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7700006580
821,A-88.469,6.6900000000,0.0000000000,26.0000000000,-88.4690000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.7704144511
822,A-89.381,6.6900000000,0.0000000000,26.0000000000,-89.3810000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7708286979
823,A-90.F2204,6.6900000000,0.0000000000,26.0000000000,-90.0000000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0002808530,0.7712424910
824,Z31.F1000,6.6900000000,0.0000000000,31.0000000000,-90.0000000000,0.0000000000,0.0000000000,0.0000000000,1000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.0050000000,0.7715233440
825,G49,6.6900000000,0.0000000000,31.0000000000,-90.0000000000,0.0000000000,0.0000000000,0.0000000000,1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000000000,0.7765233440
826,G91G28Z0.,6.6900000000,0.0000000000,31.0000000000,-90.0000000000,0.0000000000,0.0000000000,0.0000000000,1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000000000,0.7765233440
827,G90G00A0.,6.6900000000,0.0000000000,31.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5000.0000000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.0180000000,0.7765233440
828,G90G00X0.Y0.,0.0000000000,0.0000000000,31.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5000.0000000000,-5000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0013380000,0.7945233440
829,G90G10L11P#4120R0.0,0.0000000000,0.0000000000,31.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5000.0000000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000000000,0.7958613440
830,M99,0.0000000000,0.0000000000,31.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5000.0000000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000000000,0.7958613440
831,%,0.0000000000,0.0000000000,31.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5000.0000000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000000000,0.7958613440


